track_name,artist_name,valence,energy
Joey,Sugarland,0.261,0.716
Fuck Isis,Mbest11x,0.679,0.767
Exposed,Charlie Farley,0.684,0.883
County Lines,Jimmie Allen,0.517,0.792
Ain't No Trucks In Texas,Ronnie Dunn,0.367,0.755
I'll Grow My Own,Chris Cagle,0.341,0.728
The Simple Life,Drake White,0.519,0.791
One Drink Ago,Terri Clark,0.507,0.841
"Hold On, We're Going Home - Live from Spotify NYC",Dustin Lynch,0.672,0.731
You and Tequila - Live,Kenny Chesney,0.445,0.799
God And Guns,"Hank Williams, Jr.",0.254,0.715
Billy's Brother,Cody Johnson,0.328,0.939
Cumberland Gap,Jason Isbell and the 400 Unit,0.38,0.908
New Birth in New England,Phosphorescent,0.618,0.959
If I Fall You're Going Down with Me,Dixie Chicks,0.561,0.81
This Feeling,Abby Anderson,0.694,0.759
Uh - Oh,Jelly Roll,0.69,0.831
Tonight We Ride,Micky & The Motorcars,0.65,0.762
Tonight's Not The Night,Randy Rogers Band,0.563,0.811
Here We Come,Dustin Lynch,0.476,0.856
Let's Ride,Easton Corbin,0.56,0.854
Home And A Hometown,Hannah Ellis,0.582,0.816
Spendin' The Night,Justin Moore,0.681,0.835
Lessons Learned,Carrie Underwood,0.537,0.804
Little Good-Byes,SHeDAISY,0.686,0.728
"Right Here, Right Now",Maddie & Tae,0.453,0.892
Kiss,Cole Swindell,0.638,0.887
They Won't Forget About Us,Lee Brice,0.515,0.776
To The Sky,Dustin Lynch,0.41,0.874
Stay A Little Longer - Demo,Brothers Osborne,0.412,0.742
Me And Tennessee - from the motion picture Country Strong,Tim McGraw,0.294,0.753
Felt Good On My Lips - Single Version,Tim McGraw,0.552,0.87
I've Got Wheels,Miranda Lambert,0.326,0.731
Girl Of The Summer,Kip Moore,0.517,0.818
Depending on the Night,Muscadine Bloodline,0.675,0.882
Bending The Rules And Breaking The Law,Brantley Gilbert,0.592,0.792
Memory,The Lacs,0.573,0.88
Hit Song,Carter Winter,0.439,0.787
We Live It,Adam Sanders,0.585,0.91
Mexico,Carrie Underwood,0.397,0.874
Everyday America,Sugarland,0.658,0.847
I Just Came Back (From A War),Darryl Worley,0.27,0.739
For the Birds,Miranda Lambert,0.541,0.726
Magic,Kip Moore,0.158,0.724
Roll Me Up,Jelly Roll,0.305,0.843
At the Beach,The Avett Brothers,0.624,0.756
Strangers,Cold California,0.621,0.712
My Big Ole Truck,Buddy Brown,0.651,0.769
Everybody Wants to Go to Heaven - Live,Kenny Chesney,0.532,0.935
Somebody's Hero,Jamie O'Neal,0.626,0.735
Don't Waste the Night,Levi Hummon,0.568,0.725
Suspicious Minds,Dwight Yoakam,0.483,0.901
Waited Too Long,Brett Eldredge,0.245,0.724
That's Why the River Runs,Jameson Rodgers,0.306,0.879
Shut It Down,Luke Bryan,0.328,0.721
Smokestack (Remix) [feat. Cap Bailey],The Lacs,0.609,0.821
American,Morgan Evans,0.52,0.808
Farm Life (feat. Justin Moore),Colt Ford,0.631,0.909
Outrageous,Amber Lawrence,0.61,0.778
Sitting Here Without You,Sturgill Simpson,0.666,0.892
Salute the Brave,Hosier,0.526,0.873
Hoodie,Sammy Arriaga,0.574,0.706
Here Tonight,Tim McGraw,0.282,0.726
I'm Gonna Be Somebody - 2006 Remastered Version,Travis Tritt,0.531,0.737
Off Road,Demun Jones,0.215,0.73
One More Everything,Logan Mize,0.553,0.831
Middle of Nowhere,Jon Langston,0.62,0.798
Country in Ya,Chase Rice,0.636,0.888
Lose It All,Brett Eldredge,0.424,0.79
It's Working,James Barker Band,0.685,0.898
Flying Silver Eagle,Jamey Johnson,0.64,0.73
My Kind Of Woman,Justin Moore,0.533,0.829
Your Heart,RaeLynn,0.663,0.761
He's Got You,Brooks & Dunn,0.411,0.834
Back In The Day,Brantley Gilbert,0.341,0.701
Country Girl Twerk - Mud In The Club 2 Remix,Cypress Spring,0.416,0.739
Play It Cool,Seth Ennis,0.567,0.796
Bringing Back The Sunshine,Blake Shelton,0.403,0.837
Learn To Live,Darius Rucker,0.621,0.894
Mad Love,Canaan Smith,0.606,0.743
Chasing Down a Good Time,Randy Houser,0.506,0.789
Giddy On Up,Laura Bell Bundy,0.661,0.815
Low Down,Hank Williams III,0.564,0.702
Black Moon,The Lacs,0.269,0.71
Do What The Night Wants,Brantley Gilbert,0.623,0.866
Where the Devil Don't Stay,Drive-By Truckers,0.546,0.776
Love While It Lasted,Jon Langston,0.357,0.709
Feels Like The First Time,Rascal Flatts,0.234,0.759
Rock This Country!,Shania Twain,0.668,0.789
Harvest Time,Luke Bryan,0.346,0.781
Forever And For Always - Red Version,Shania Twain,0.496,0.754
Showtime,Jon Langston,0.666,0.884
"You're The One That I Want - From ""Grease Live!"" Music From The Television Event",Julianne Hough,0.67,0.819
Buried as an Outlaw,Moonshine Bandits,0.397,0.728
Roses And A Time Machine,Dierks Bentley,0.512,0.809
Get Yourself Together,The Black Keys,0.622,0.868
I'm So Sick,Flyleaf,0.233,0.96
My Way,Limp Bizkit,0.591,0.873
Asking For It,Shinedown,0.414,0.971
Everything Zen,Bush,0.324,0.856
Alive,Big Daddy Weave,0.394,0.783
Laid to Rest,Lamb of God,0.159,0.956
Confidence,Sanctus Real,0.439,0.81
How Did You Love,Shinedown,0.26,0.75
Wolf Like Me,TV On The Radio,0.213,0.8
Run,Foo Fighters,0.185,0.893
The Mystic,Adam Jensen,0.392,0.721
Control (Somehow You Want Me),Tenth Avenue North,0.131,0.75
Hate My Life,Theory of a Deadman,0.449,0.828
Feel You Now,The Driver Era,0.436,0.707
Let 'em Burn,Nothing More,0.521,0.966
Good Feeling,311,0.436,0.898
You Can Have the Crown,Sturgill Simpson,0.657,0.95
Coming Down,Five Finger Death Punch,0.187,0.991
"Bullet Holes (From ""John Wick: Chapter 3 - Parabellum"")",Bush,0.358,0.82
Twisted Transistor,Korn,0.416,0.983
Stroke,BANKS,0.571,0.731
You And I,Barns Courtney,0.523,0.837
We Believe,Newsboys,0.167,0.763
Under Your Scars,Godsmack,0.219,0.764
Get Stoned,Hinder,0.49,0.933
Lazy Eye,Silversun Pickups,0.243,0.831
Rusty Cage,Soundgarden,0.295,0.917
Hey Jealousy,Gin Blossoms,0.528,0.785
Crew REMIX,GoldLink,0.694,0.705
Burden In My Hand,Soundgarden,0.589,0.803
Ten Thousand Fists,Disturbed,0.211,0.977
Your Graduation,Modern Baseball,0.632,0.902
Tribute,Tenacious D,0.422,0.767
Be Quiet and Drive (Far Away),Deftones,0.168,0.965
Dead Memories,Slipknot,0.441,0.963
Spit It Out,Slipknot,0.534,0.946
Life is Beautiful,Sixx:A.M.,0.392,0.877
Gotta Be Somebody,Nickelback,0.205,0.89
Down In A Hole,Alice In Chains,0.423,0.794
Giannis (feat. Anderson .Paak),Freddie Gibbs,0.525,0.839
Beast and the Harlot,Avenged Sevenfold,0.413,0.981
I Get Off,Halestorm,0.647,0.891
3 Libras,A Perfect Circle,0.211,0.743
War of Change,Thousand Foot Krutch,0.579,0.878
Bombtrack,Rage Against The Machine,0.569,0.926
Land of Confusion,Disturbed,0.324,0.991
On My Own,Ashes Remain,0.578,0.872
Waking Lions,Pop Evil,0.685,0.973
Fine Again,Seether,0.38,0.856
Redemption (with Babes Wodumo),Zacari,0.642,0.765
Radio/Video,System Of A Down,0.466,0.921
Last Resort - The Rework,Papa Roach,0.512,0.962
Living Dead Girl,Rob Zombie,0.55,0.948
Die MF Die,Dope,0.567,0.96
Lola Montez,Volbeat,0.669,0.883
Situations,Escape the Fate,0.597,0.881
Twin Size Mattress,The Front Bottoms,0.336,0.867
Empire Ants (feat. Little Dragon),Gorillaz,0.294,0.772
Thunder Kiss '65,White Zombie,0.453,0.857
Your Betrayal,Bullet For My Valentine,0.373,0.883
Eye of the Storm (feat. Gabe Real),Ryan Stevenson,0.554,0.726
Tell Me Baby,Red Hot Chili Peppers,0.28,0.993
Little Secrets,Passion Pit,0.666,0.786
Ladies And Gentlemen,Saliva,0.522,0.915
Runaway,Linkin Park,0.446,0.884
Don't You Worry,311,0.123,0.789
Torn in Two,Breaking Benjamin,0.367,0.943
I Found U,Passion Pit,0.385,0.731
Be My Escape,Relient K,0.299,0.864
Holy Diver,Killswitch Engage,0.27,0.995
Put a Light On,Generationals,0.481,0.771
Greater,MercyMe,0.591,0.934
Drain You,Nirvana,0.194,0.916
Genghis Khan,Miike Snow,0.453,0.847
No Good,KALEO,0.584,0.925
Stupify,Disturbed,0.422,0.939
Killpop,Slipknot,0.483,0.926
Dream State,311,0.346,0.88
Crossfire,311,0.257,0.972
The Bleeding,Five Finger Death Punch,0.124,0.812
Violent Pornography,System Of A Down,0.589,0.958
Falling Apart,Papa Roach,0.421,0.942
Do You Really Want It,Nothing More,0.558,0.891
Tourniquet,Breaking Benjamin,0.337,0.953
If Everyone Cared,Nickelback,0.196,0.874
All My Love,Sabrina Claudio,0.595,0.888
Symphony Of Destruction,Megadeth,0.51,0.891
Stick Up,grandson,0.304,0.932
Rolling Through,311,0.699,0.856
Black Honey,Thrice,0.237,0.892
Times Like These,Foo Fighters,0.265,0.908
Better Space,311,0.248,0.866
Black Wedding (feat. Rob Halford),In This Moment,0.293,0.967
Priceless,for KING & COUNTRY,0.66,0.769
Raining Blood,Slayer,0.0376,0.995
Crawling In The Dark,Hoobastank,0.676,0.915
Bully,Shinedown,0.48,0.969
The End of Heartache,Killswitch Engage,0.222,0.976
Satellite,Rise Against,0.444,0.94
Broken Heart,Escape the Fate,0.591,0.861
Hash Pipe,Weezer,0.623,0.882
Education (feat. Yasiin Bey & Black Thought),Freddie Gibbs,0.451,0.81
Show Me What I'm Looking For,Carolina Liar,0.355,0.864
Dig,Mudvayne,0.271,0.983
Stellar,Incubus,0.528,0.765
Charge It Up,311,0.568,0.952
Open Your Eyes,STRFKR,0.402,0.756
Sex,The 1975,0.184,0.971
Dodging Raindrops,311,0.532,0.759
Stainless,311,0.526,0.855
Feed the Wolf,Breaking Benjamin,0.384,0.982
You Oughta Know - 2015 Remaster,Alanis Morissette,0.411,0.834
Boom,P.O.D.,0.644,0.931
AUSLÄNDER,Rammstein,0.479,0.912
Fallen Angel,Three Days Grace,0.218,0.911
Unholy Confessions,Avenged Sevenfold,0.524,0.875
Crazy,From Ashes to New,0.355,0.962
Hell Yeah,Rev Theory,0.426,0.98
Flat Tummy Tea,Freddie Gibbs,0.623,0.914
Trenches,Pop Evil,0.594,0.95
Go To War,Nothing More,0.35,0.892
Plush,Stone Temple Pilots,0.5,0.954
Breaking Down,The Black Keys,0.464,0.738
Passenger,Deftones,0.223,0.797
Zulu Screams (feat. Maleek Berry & Bibi Bourelly),GoldLink,0.683,0.937
All Over You,Live,0.439,0.809
Little Dark Age,MGMT,0.62,0.712
Over You,Daughtry,0.567,0.922
Prison Song,System Of A Down,0.354,0.974
Rise,Skillet,0.381,0.921
K.R.I.T. HERE,Big K.R.I.T.,0.592,0.85
Evil,Interpol,0.599,0.738
Why Can't I?,Liz Phair,0.227,0.759
Almost Easy,Avenged Sevenfold,0.338,0.959
Got Your Six,Five Finger Death Punch,0.353,0.986
Dear Agony,Breaking Benjamin,0.241,0.797
(sic),Slipknot,0.267,0.994
No More,Disturbed,0.521,0.988
I Refuse,Five Finger Death Punch,0.366,0.86
Push It,Static-X,0.499,0.978
Go With The Flow,Queens of the Stone Age,0.398,0.991
Higher Ground - Remastered,Red Hot Chili Peppers,0.416,0.979
Just Like You,Three Days Grace,0.565,0.737
Make It Easy,Big K.R.I.T.,0.226,0.745
Breakdown,Tantric,0.483,0.945
Careless Whisper,Seether,0.328,0.943
Keep Going,The Revivalists,0.632,0.815
Castaway,Yuna,0.456,0.761
You Get Me So High,The Neighbourhood,0.387,0.881
The Heart From Your Hate,Trivium,0.565,0.928
Everybody's Fool,Evanescence,0.271,0.843
Lamento Boliviano,Los Enanitos Verdes,0.68,0.735
World so Cold,Three Days Grace,0.345,0.82
TESTIFY,NEEDTOBREATHE,0.319,0.71
Breathe Into Me,Red,0.22,0.91
Vitamin R (Leading Us Along),Chevelle,0.289,0.88
Down,311,0.565,0.922
Not Good Enough For Truth In Cliche',Escape the Fate,0.362,0.904
Blood,In This Moment,0.505,0.958
Love Broke Thru,TobyMac,0.563,0.895
Fire Walk With Me,The Black Keys,0.653,0.79
Like me,Steve Lacy,0.0577,0.707
Solid Gold,PNAU,0.295,0.946
Anna Molly,Incubus,0.628,0.973
Closer,Lemaitre,0.355,0.785
Antidote,Orion Sun,0.394,0.807
Fade In / Fade Out,Nothing More,0.238,0.805
Eres,Café Tacvba,0.466,0.72
Take A Look Around,Limp Bizkit,0.556,0.861
"Hello, My Name Is",Matthew West,0.643,0.894
Last Day Under The Sun,Volbeat,0.448,0.879
Propaganda,BANKS,0.574,0.712
thoughts & prayers,grandson,0.333,0.925
The Way You Used to Do,Queens of the Stone Age,0.433,0.843
Lucid Dreams,311,0.414,0.726
Crack Rock,Frank Ocean,0.383,0.738
Next Contestant,Nickelback,0.531,0.862
Stuck with Me,The Neighbourhood,0.425,0.742
Pepper,Butthole Surfers,0.671,0.804
Redneck,Lamb of God,0.0601,0.996
Halo,Soil,0.438,0.92
Paranoid Android,Radiohead,0.194,0.849
I Stay Away,Alice In Chains,0.267,0.782
Help,Papa Roach,0.284,0.918
Mind Over Matter,Young the Giant,0.293,0.763
Girls That Dance,Masego,0.473,0.705
Red Letters,Crowder,0.481,0.706
Brace For Impact (Live A Little),Sturgill Simpson,0.655,0.706
Soul On Fire (feat. All Sons & Daughters),Third Day,0.228,0.876
Fix My Eyes,for KING & COUNTRY,0.549,0.739
Girls & Boys,Good Charlotte,0.608,0.72
Good Goodbye (feat. Pusha T and Stormzy),Linkin Park,0.452,0.84
The Adventures of Rain Dance Maggie,Red Hot Chili Peppers,0.576,0.734
I Made (feat. Yella Beezy),Big K.R.I.T.,0.689,0.888
My Name,From Ashes to New,0.655,0.909
Lost In Hollywood,System Of A Down,0.107,0.797
Scars (Come With Livin'),TobyMac,0.512,0.781
Champion,Bishop Briggs,0.326,0.702
Fall to Pieces,Velvet Revolver,0.23,0.887
Cemetery Gates,Pantera,0.426,0.726
El Mañana,Gorillaz,0.607,0.728
When I'm Small,Phantogram,0.424,0.758
Ascension (feat. Vince Staples),Gorillaz,0.519,0.905
Energy,Big K.R.I.T.,0.451,0.811
Northern Redneck,Aaron Lewis,0.538,0.77
My Nemesis,Five Finger Death Punch,0.509,0.97
Big Empty,Stone Temple Pilots,0.303,0.716
Woman,Wolfmother,0.172,0.952
LOST IN THE ECHO,Linkin Park,0.478,0.98
Cosmic Love,Florence + The Machine,0.0827,0.803
Fake Love,Cemetery Sun,0.396,0.854
Lullaby,Nickelback,0.404,0.832
Waiting for the End,Linkin Park,0.323,0.961
White Flag,Bishop Briggs,0.354,0.805
Disparate Youth,Santigold,0.548,0.931
Go Bang,PNAU,0.507,0.882
The Good Life,Three Days Grace,0.654,0.911
Only Happy When It Rains,Garbage,0.485,0.875
Don't Stay,Linkin Park,0.679,0.995
Stigmata,grandson,0.322,0.862
Yer Killin' Me,Remo Drive,0.366,0.718
7,Catfish and the Bottlemen,0.279,0.711
Keep This Up,The Story So Far,0.292,0.985
It's Not Over,Daughtry,0.294,0.919
Judas,Fozzy,0.473,0.907
Fix Me,10 Years,0.235,0.84
Sulfur,Slipknot,0.342,0.985
Warrior,Disturbed,0.348,0.969
Unleashed,Killswitch Engage,0.133,0.984
Gone Forever,Three Days Grace,0.271,0.761
Leviathan,Volbeat,0.5,0.86
This Afternoon,Nickelback,0.647,0.875
Believe,Big K.R.I.T.,0.262,0.761
Savin' Me,Nickelback,0.522,0.815
Sticky,Ravyn Lenae,0.573,0.846
Trouble,Five Finger Death Punch,0.357,0.992
Puzzle Pieces,Framing Hanley,0.245,0.749
Heavy,Collective Soul,0.618,0.854
So Cold,Breaking Benjamin,0.26,0.776
Adrenalize,In This Moment,0.43,0.96
Battle Born,Five Finger Death Punch,0.392,0.965
Love 2 Fast,Steve Lacy,0.45,0.887
Leave It All Behind,Cult To Follow,0.54,0.954
Metalingus,Alter Bridge,0.183,0.982
Hellfire,Barns Courtney,0.69,0.847
Rest My Chemistry,Interpol,0.475,0.899
All I Want,Toad The Wet Sprocket,0.622,0.811
Untraveled Road,Thousand Foot Krutch,0.47,0.848
I'm Broken,Pantera,0.666,0.878
Start A Fire,Unspoken,0.566,0.877
Battle Symphony,Linkin Park,0.669,0.839
Born Free,Kid Rock,0.682,0.917
Out For Blood,Sum 41,0.5,0.868
This Is The Time (Ballast),Nothing More,0.472,0.979
Monster,Starset,0.286,0.871
Chalk Outline,Three Days Grace,0.663,0.792
Custer,Slipknot,0.537,0.98
Day Of The Dead,Hollywood Undead,0.581,0.97
Blind,Korn,0.226,0.891
Gladiator,Zayde Wølf,0.514,0.78
My Name Is Jonas,Weezer,0.576,0.923
When Worlds Collide,Powerman 5000,0.667,0.892
More Human Than Human,White Zombie,0.555,0.906
Shelter,Broken Bells,0.56,0.857
Know Your Enemy,Rage Against The Machine,0.623,0.857
Carry On,Avenged Sevenfold,0.14,0.985
Flawless,MercyMe,0.509,0.814
Obvious (feat. Rico Love),Big K.R.I.T.,0.579,0.808
Solo (Reprise),Frank Ocean,0.604,0.747
Daylily,Movements,0.421,0.778
Whom Shall I Fear (God Of Angel Armies),Chris Tomlin,0.418,0.778
Breed,Nirvana,0.295,0.964
My Fight,From Ashes to New,0.334,0.972
Cult of Personality,Living Colour,0.539,0.918
ATWA,System Of A Down,0.372,0.787
Not Meant to Be,Theory of a Deadman,0.261,0.781
Bored and Razed,The Raconteurs,0.0753,0.947
Roots,In This Moment,0.262,0.959
The Day I Tried To Live,Soundgarden,0.301,0.76
Threat of Joy,The Strokes,0.687,0.728
Tainted Love,Marilyn Manson,0.522,0.946
Say Hello 2 Heaven - 25th Anniversary Mix,Temple Of The Dog,0.283,0.768
HAPPINESS,NEEDTOBREATHE,0.407,0.765
Forever On Your Side (with JOHNNYSWIM),NEEDTOBREATHE,0.531,0.8
Fully Alive,Flyleaf,0.488,0.948
Broken,From Ashes to New,0.45,0.903
High And Low,Empire of the Sun,0.322,0.768
Prey,The Neighbourhood,0.197,0.779
Wake Up,Rage Against The Machine,0.513,0.893
Fake,Five Finger Death Punch,0.437,0.998
Fly from the Inside,Shinedown,0.385,0.916
Hot Blood,KALEO,0.401,0.903
Girl Like You,Toro y Moi,0.397,0.823
Save Me,Shinedown,0.252,0.816
Wet Sand,Red Hot Chili Peppers,0.514,0.753
Hero (feat. Josey Scott),Chad Kroeger,0.304,0.843
Animal,Miike Snow,0.639,0.734
Alive,Empire of the Sun,0.402,0.879
Gone Away,The Offspring,0.321,0.945
Gasoline,Audioslave,0.239,0.716
Do Not Disturb,Halestorm,0.604,0.821
He Knows My Name,Francesca Battistelli,0.41,0.836
Cradle to the Grave,Five Finger Death Punch,0.153,0.987
SCREWS,DREAMERS,0.543,0.86
Backseat,Ari Lennox,0.651,0.709
Learned From Texas,Big K.R.I.T.,0.572,0.751
Dear God,Avenged Sevenfold,0.6,0.772
A Favor House Atlantic,Coheed and Cambria,0.144,0.97
Rape Me,Nirvana,0.259,0.743
So Cold - Remix,Breaking Benjamin,0.326,0.788
No More Sorrow,Linkin Park,0.409,0.934
Stars,Skillet,0.473,0.835
Outer Space,Big K.R.I.T.,0.512,0.729
People = Shit,Slipknot,0.145,0.996
Seize the Day,Avenged Sevenfold,0.338,0.802
Simmer (feat. Burna Boy),Mahalia,0.576,0.746
Every Lie,My Darkest Days,0.621,0.925
Up All Night,Beck,0.637,0.908
Never Enough,Five Finger Death Punch,0.276,0.964
American Bad Ass,Kid Rock,0.65,0.904
Cocky,Kid Rock,0.688,0.921
Blue Flame Ballet,Big K.R.I.T.,0.566,0.759
Home,Daughtry,0.336,0.849
What If,Creed,0.246,0.895
The Thunder Rolls - Cover,All That Remains,0.243,0.889
Death Cup,Mom Jeans.,0.574,0.748
War,grandson,0.525,0.835
I Will Buy You A New Life,Everclear,0.661,0.87
1539 N. Calvert,JPEGMAFIA,0.357,0.717
Citizen Radio,Egypt Central,0.508,0.889
Take It Out On Me,Thousand Foot Krutch,0.614,0.813
2all,Catfish and the Bottlemen,0.362,0.778
The Void,Parkway Drive,0.53,0.954
Weak And Powerless,A Perfect Circle,0.129,0.841
"Money, Fame & Fortune",The Goo Goo Dolls,0.548,0.729
I Won't Let You Go,Switchfoot,0.227,0.723
Help Me Stranger,The Raconteurs,0.189,0.783
It Has Begun,Starset,0.123,0.724
Talking to Myself,Linkin Park,0.473,0.712
Simplify,Young the Giant,0.387,0.86
Cheapside Sloggers (feat. Gary Holt),Volbeat,0.359,0.932
Bulletproof,Citizen Way,0.685,0.929
How I Could Just Kill a Man,Rage Against The Machine,0.63,0.939
Jars,Chevelle,0.328,0.961
Endless Summer,Grizfolk,0.441,0.727
Goodbye Angels,Red Hot Chili Peppers,0.577,0.804
In the Aeroplane Over the Sea,Neutral Milk Hotel,0.242,0.714
Darkside,grandson,0.18,0.701
Alive - Chris Lord-Alge Mix,P.O.D.,0.553,0.95
Greatness Of Our God,Newsboys,0.237,0.804
hometown,cleopatrick,0.359,0.826
All In,Matthew West,0.162,0.825
Get Out Alive,Three Days Grace,0.0791,0.896
Breaking Up My Bones,Vinyl Theatre,0.652,0.899
Amerika,Young the Giant,0.178,0.781
Fear No More,Building 429,0.361,0.786
Where'd All the Time Go?,Dr. Dog,0.575,0.82
What If I Was Nothing,All That Remains,0.229,0.772
Seether,Veruca Salt,0.693,0.828
Superbeast,Rob Zombie,0.32,0.975
Burn MF,Five Finger Death Punch,0.185,0.995
6:00,grandson,0.349,0.81
Til I Hear It From You,Gin Blossoms,0.675,0.798
Breathe,Jonny Diaz,0.363,0.756
Home,Chris Tomlin,0.461,0.786
The Metal,Tenacious D,0.308,0.938
Tears Don't Fall,Bullet For My Valentine,0.244,0.924
Never Gonna Be Alone,Nickelback,0.59,0.802
U-RITE - Rynx Remix,THEY.,0.211,0.856
Comin’ In Hot,Hollywood Undead,0.382,0.749
This Is a Call,Foo Fighters,0.326,0.964
The Hell Song,Sum 41,0.694,0.929
This Must Be My Dream,The 1975,0.672,0.84
Make It Up As I Go (feat. K.Flay),Mike Shinoda,0.576,0.728
You're Not Good Enough,Blood Orange,0.571,0.798
You,Candlebox,0.599,0.861
Prey,Parkway Drive,0.325,0.964
New Blood,Zayde Wølf,0.361,0.892
It's A Trip!,Joywave,0.685,0.71
Mz. Hyde,Halestorm,0.502,0.929
Hard To See,Five Finger Death Punch,0.133,0.976
Be Like That,3 Doors Down,0.306,0.702
With You,Linkin Park,0.359,0.978
ZEIG DICH,Rammstein,0.365,0.942
The Doomed,A Perfect Circle,0.239,0.903
Caterpillar (feat. Eminem & King Green),"Royce Da 5'9""",0.598,0.745
Soul Right,Freddie Gibbs,0.602,0.831
Champion,Barns Courtney,0.434,0.739
If You Only Knew,Shinedown,0.321,0.956
Kicks,Barns Courtney,0.62,0.83
Miracle,The Score,0.587,0.767
The Violence,Rise Against,0.582,0.92
Empty Walls,Serj Tankian,0.528,0.963
Bury Me With My Guns,Bobaflex,0.465,0.878
End Of Me,Ashes Remain,0.571,0.823
Everything Now,Arcade Fire,0.61,0.865
I Am the Fire,Halestorm,0.199,0.955
Guide,Steve Lacy,0.497,0.731
Multiplied,NEEDTOBREATHE,0.378,0.816
Eyeless,Slipknot,0.13,0.997
Betray And Degrade,Seether,0.506,0.737
Dream Small,Josh Wilson,0.301,0.815
I Don't Wanna Be In Love (Dance Floor Anthem),Good Charlotte,0.573,0.884
Been Caught Stealing,Jane's Addiction,0.616,0.9
My Own Grave,As I Lay Dying,0.0394,0.995
1000hp,Godsmack,0.464,0.95
The New Sensation,Sum 41,0.449,0.957
Passive,A Perfect Circle,0.117,0.71
Until The World Goes Cold,Trivium,0.531,0.887
KILL YOUR CONSCIENCE,Shinedown,0.621,0.852
Painkiller,DREAMERS,0.2,0.926
3's & 7's,Queens of the Stone Age,0.466,0.989
Gravity,Papa Roach,0.635,0.922
Life In The Sun (feat. Camper),Big K.R.I.T.,0.642,0.79
Girl's Not Grey,AFI,0.693,0.91
She's My Collar (feat. Kali Uchis),Gorillaz,0.462,0.815
Invincible,Adelitas Way,0.489,0.962
The Negative One,Slipknot,0.312,0.979
Black Hole Sun - Live From The Artists Den,Soundgarden,0.249,0.747
Uncomfortable,Halestorm,0.298,0.976
Blow Me Away - Soundtrack Version,Breaking Benjamin,0.462,0.957
Never Again,Breaking Benjamin,0.683,0.936
Kathleen,Catfish and the Bottlemen,0.563,0.888
Crawl,Breaking Benjamin,0.389,0.91
M.I.N.E (End This Way),Five Finger Death Punch,0.271,0.914
Used to the Darkness,Des Rocs,0.449,0.747
Raspberry,Grouplove,0.445,0.779
Hate To Say I Told You So,The Hives,0.378,0.929
Burning Man,watt,0.5,0.88
Simple Song,The Shins,0.35,0.878
Dancing On Glass,St. Lucia,0.399,0.945
Lose Yourself,Saliva,0.568,0.911
Movies,Alien Ant Farm,0.529,0.919
Digital Bath,Deftones,0.504,0.859
